id_contrat,age_assure,anciennete_mois,garantie,nb_contrats_foyer,canal_souscription,mode_paiement,prime_annuelle,hausse_prime_pct,nb_sinistres_3ans,delai_reglement_moyen_jours,satisfaction_reglement,nb_contacts_reclamation_1an,nb_contacts_conseil_1an,score_nps,digital_engagement,resiliation
C117268,29,65,Auto,1,Site web direct,Annuel,161.64,0.5,0,,,0,1,7.6,0,0
C117269,42,50,Auto+Habitation,1,Courtier,Trimestriel,1303.56,-5.0,1,22.6,5.5,1,0,6.7,0,1
C117270,35,105,Auto+Habitation,1,Conseiller téléphonique,Annuel,1156.56,-1.8,1,14.3,6.5,0,2,4.7,0,0
C117271,71,17,Auto+Habitation,1,Comparateur en ligne,Annuel,818.33,1.0,0,,,1,2,6.9,1,0
C117272,56,13,Santé,3,Site web direct,Mensuel,947.03,2.1,1,11.6,7.0,0,1,6.7,0,0
C117273,34,107,Auto,2,Comparateur en ligne,Mensuel,615.59,1.9,0,,,0,0,7.7,0,0
C117274,29,50,Santé,2,Courtier,Mensuel,784.49,2.9,2,30.9,4.7,0,1,6.6,0,0
C117275,33,54,Santé,1,Conseiller téléphonique,Mensuel,995.66,-0.2,0,,,0,0,8.8,0,1
C117276,37,16,Auto,2,Comparateur en ligne,Mensuel,389.58,1.9,0,,,0,0,3.8,1,0
C117277,42,52,Santé,1,Comparateur en ligne,Mensuel,398.3,7.9,3,15.6,6.7,1,0,9.8,1,0
C117278,62,35,Auto+Habitation,2,Comparateur en ligne,Annuel,544.63,6.4,0,,,0,0,5.0,0,0
C117279,31,60,Habitation,2,Comparateur en ligne,Annuel,659.15,1.7,1,34.3,6.0,0,1,8.9,0,0
C117280,79,39,Santé,1,Site web direct,Mensuel,472.6,5.0,2,41.0,5.8,0,1,9.3,1,0
C117281,31,34,Santé,1,Site web direct,Mensuel,1106.14,9.4,2,3.9,10.0,0,2,1.1,0,0
C117282,24,39,Santé,2,Comparateur en ligne,Mensuel,980.75,7.0,3,9.3,8.1,1,0,4.3,0,0
C117283,70,23,Santé,2,Agence,Trimestriel,783.08,7.1,2,20.5,8.6,0,0,6.6,1,0
C117284,65,27,Santé,1,Conseiller téléphonique,Trimestriel,547.51,5.1,1,15.0,8.0,0,1,7.2,0,0
C117285,42,82,Santé,1,Agence,Mensuel,500.82,3.3,3,48.3,2.1,0,1,6.0,0,1
C117286,51,53,Auto+Habitation,4,Agence,Mensuel,422.84,6.3,1,12.9,9.6,0,1,3.5,0,0
C117287,51,33,Auto+Habitation,2,Site web direct,Mensuel,301.55,6.0,0,,,1,1,8.1,1,0
C117288,47,53,Habitation,1,Conseiller téléphonique,Mensuel,283.14,4.6,0,,,1,3,7.4,1,0
C117289,26,47,Santé,1,Courtier,Trimestriel,270.58,3.5,2,10.6,6.4,1,0,6.4,1,0
C117290,18,28,Habitation,2,Site web direct,Annuel,933.66,1.7,1,22.6,6.9,1,1,5.0,1,0
C117291,32,23,Auto+Habitation,2,Agence,Mensuel,296.68,12.1,3,15.3,5.1,1,1,10.0,1,0
C117292,72,27,Auto+Habitation,2,Agence,Annuel,803.22,-1.3,0,,,1,1,6.0,1,0
C117293,73,74,Auto+Habitation,1,Site web direct,Mensuel,383.41,-5.0,1,27.1,6.2,1,4,7.2,1,0
C117294,41,33,Habitation,1,Comparateur en ligne,Mensuel,1623.08,2.2,0,,,0,2,6.8,1,1
C117295,31,81,Santé,2,Agence,Annuel,1050.47,-0.9,0,,,0,0,8.9,1,0
C117296,49,25,Auto+Habitation,1,Conseiller téléphonique,Trimestriel,402.42,2.4,0,,,0,0,6.7,0,0
C117297,52,21,Auto,2,Comparateur en ligne,Mensuel,327.09,9.1,1,43.2,7.0,0,1,9.6,1,0
C117298,54,34,Santé,1,Comparateur en ligne,Mensuel,363.27,-5.0,0,,,0,3,4.7,1,0
C117299,18,45,Auto,1,Site web direct,Trimestriel,173.46,0.2,3,19.7,6.7,0,1,10.0,0,0
C117300,90,40,Santé,2,Agence,Annuel,566.62,-3.5,1,13.2,9.3,1,1,9.1,0,0
C117301,62,49,Habitation,1,Conseiller téléphonique,Mensuel,404.0,4.2,0,,,0,1,9.4,0,0
C117302,42,50,Santé,3,Agence,Mensuel,338.38,-3.8,1,26.5,4.1,0,1,4.8,1,1
C117303,34,58,Auto,3,Comparateur en ligne,Annuel,474.67,-4.3,2,29.4,4.1,0,1,8.6,1,0
C117304,60,17,Multi-garanties,3,Agence,Annuel,516.29,8.6,2,31.5,2.6,0,1,6.2,0,0
C117305,52,24,Santé,1,Site web direct,Mensuel,737.9,2.7,6,23.6,3.5,0,0,10.0,0,0
C117306,46,41,Auto,1,Agence,Mensuel,360.98,8.6,2,22.0,10.0,0,1,2.5,1,0
C117307,52,28,Auto+Habitation,1,Courtier,Trimestriel,390.11,13.7,0,,,2,2,6.9,1,0
C117308,43,34,Santé,1,Agence,Annuel,456.7,-5.0,2,37.1,9.0,2,0,5.8,0,0
C117309,51,38,Habitation,2,Site web direct,Trimestriel,542.31,14.9,1,35.8,7.1,0,0,9.8,1,0
C117310,56,31,Auto,3,Comparateur en ligne,Trimestriel,690.08,5.4,0,,,0,0,7.9,1,1
C117311,50,28,Habitation,2,Site web direct,Mensuel,236.08,5.3,1,10.1,6.1,0,0,3.9,1,1
C117312,49,20,Auto,2,Courtier,Mensuel,187.81,-5.0,1,9.7,3.6,0,0,6.2,0,0
C117313,66,32,Habitation,1,Comparateur en ligne,Annuel,496.08,-1.7,2,8.3,5.8,0,2,7.1,1,0
C117314,21,27,Santé,1,Agence,Annuel,231.26,7.3,3,19.6,7.9,0,0,5.4,0,0
C117315,33,62,Auto+Habitation,3,Conseiller téléphonique,Mensuel,271.6,1.1,2,30.0,4.0,0,0,7.4,1,0
C117316,45,54,Santé,2,Conseiller téléphonique,Annuel,755.0,-3.6,0,,,0,0,7.4,1,0
C117317,34,16,Auto,1,Conseiller téléphonique,Annuel,372.06,-5.0,1,13.1,8.6,0,0,10.0,0,0
C117318,39,96,Multi-garanties,1,Site web direct,Mensuel,729.28,1.0,1,39.0,2.2,0,0,1.3,1,1
C117319,64,27,Auto,1,Courtier,Mensuel,232.04,4.3,1,21.8,4.5,1,0,4.5,0,1
C117320,43,13,Santé,1,Comparateur en ligne,Mensuel,758.1,1.9,1,19.9,6.7,0,1,7.8,1,0
C117321,18,25,Habitation,1,Conseiller téléphonique,Trimestriel,461.38,4.6,0,,,0,0,5.7,0,0
C117322,39,11,Auto,1,Comparateur en ligne,Mensuel,463.6,0.5,0,,,0,1,10.0,1,0
C117323,46,12,Auto+Habitation,1,Site web direct,Annuel,820.75,-0.7,2,17.0,6.0,0,0,5.2,1,0
C117324,46,169,Santé,3,Courtier,Annuel,521.54,10.7,0,,,0,0,5.7,0,0
C117325,53,61,Santé,4,Conseiller téléphonique,Mensuel,725.63,-0.5,1,37.1,3.2,0,1,3.7,1,0
C117326,52,15,Habitation,1,Courtier,Mensuel,269.64,7.2,1,21.7,4.0,1,1,5.9,1,0
C117327,43,9,Auto+Habitation,1,Comparateur en ligne,Mensuel,850.04,-1.8,0,,,0,0,8.6,1,0
C117328,27,34,Auto+Habitation,1,Courtier,Trimestriel,304.47,0.7,0,,,0,2,9.5,0,1
C117329,38,7,Auto+Habitation,1,Courtier,Mensuel,369.78,6.9,0,,,0,0,7.2,1,0
C117330,36,33,Auto,1,Conseiller téléphonique,Mensuel,498.17,3.2,1,21.8,2.7,2,1,5.2,1,1
C117331,41,47,Auto,4,Comparateur en ligne,Annuel,763.61,10.8,1,28.7,0.2,0,2,7.8,1,0
C117332,55,50,Auto,1,Agence,Mensuel,363.19,10.1,1,29.1,5.6,0,2,4.4,0,0
C117333,51,15,Habitation,1,Comparateur en ligne,Trimestriel,485.34,6.5,0,,,0,1,8.0,1,0
C117334,57,43,Auto,1,Agence,Mensuel,365.44,2.1,0,,,0,0,3.5,0,0
C117335,39,72,Auto,3,Agence,Mensuel,414.7,6.2,0,,,0,0,5.4,1,0
C117336,68,28,Santé,3,Agence,Annuel,299.08,2.6,2,6.6,8.8,0,1,7.2,0,0
C117337,55,14,Santé,2,Courtier,Trimestriel,490.92,7.5,2,3.4,3.0,0,0,5.2,1,0
C117338,47,27,Auto,1,Comparateur en ligne,Annuel,1048.51,10.9,1,24.9,5.4,0,3,8.0,0,1
C117339,54,17,Auto+Habitation,3,Conseiller téléphonique,Mensuel,511.46,-5.0,1,3.0,8.7,0,0,6.8,0,0
C117340,35,201,Santé,2,Comparateur en ligne,Annuel,387.16,7.9,1,4.9,7.6,1,0,5.7,0,0
C117341,18,64,Habitation,4,Site web direct,Mensuel,356.58,6.9,1,11.5,6.6,1,1,5.0,0,0
C117342,36,55,Auto,2,Comparateur en ligne,Trimestriel,870.8,12.0,0,,,0,0,4.7,0,0
C117343,56,9,Santé,4,Conseiller téléphonique,Annuel,380.36,-2.3,2,22.1,6.3,0,0,3.8,1,0
C117344,46,30,Auto+Habitation,1,Conseiller téléphonique,Trimestriel,1445.51,-0.6,0,,,0,1,6.6,1,0
C117345,43,26,Auto,4,Comparateur en ligne,Mensuel,375.41,10.5,2,36.2,7.4,0,0,6.9,0,0
C117346,32,22,Auto,1,Agence,Annuel,587.05,-5.0,1,17.2,6.0,1,2,5.2,0,0
C117347,18,78,Habitation,1,Agence,Annuel,839.6,-0.4,0,,,1,1,8.3,1,0
C117348,66,145,Santé,1,Comparateur en ligne,Mensuel,765.09,1.9,1,28.9,7.6,0,1,6.7,0,0
C117349,42,22,Multi-garanties,2,Agence,Mensuel,321.68,-5.0,2,20.3,3.1,1,3,6.7,1,0
C117350,39,5,Habitation,2,Site web direct,Mensuel,150.0,6.7,0,,,0,0,6.9,0,0
C117351,35,23,Auto+Habitation,1,Agence,Mensuel,1125.29,3.4,2,10.6,7.0,1,0,5.3,1,0
C117352,64,76,Auto+Habitation,1,Site web direct,Mensuel,439.62,3.3,0,,,0,0,5.6,1,0
C117353,58,64,Auto+Habitation,2,Site web direct,Trimestriel,1337.06,5.7,0,,,0,2,5.4,1,0
C117354,30,37,Santé,1,Courtier,Mensuel,171.9,3.4,3,3.0,5.2,0,0,6.7,0,0
C117355,62,55,Multi-garanties,1,Conseiller téléphonique,Mensuel,494.04,8.0,2,8.6,3.4,0,0,6.2,1,0
C117356,43,28,Multi-garanties,1,Agence,Annuel,1025.52,5.4,1,10.7,10.0,0,0,5.6,0,0
C117357,36,21,Auto,1,Site web direct,Mensuel,702.66,3.7,0,,,0,0,4.6,1,0
C117358,41,18,Santé,2,Courtier,Mensuel,631.39,2.1,1,19.7,5.1,1,1,0.0,1,0
C117359,33,36,Habitation,2,Agence,Annuel,859.87,12.4,0,,,0,0,7.4,1,0
C117360,25,23,Auto+Habitation,1,Conseiller téléphonique,Trimestriel,641.4,12.9,2,39.7,4.2,0,0,3.1,1,0
C117361,57,15,Habitation,1,Agence,Mensuel,566.9,-5.0,1,26.1,5.6,0,0,3.4,1,0
C117362,42,41,Multi-garanties,1,Agence,Mensuel,795.04,3.2,0,,,1,1,8.8,0,0
C117363,54,26,Multi-garanties,2,Comparateur en ligne,Annuel,395.6,-2.0,2,33.6,7.7,0,0,4.2,1,0
C117364,49,78,Habitation,2,Site web direct,Mensuel,829.3,6.3,0,,,0,2,7.7,0,0
C117365,53,47,Santé,1,Site web direct,Mensuel,1024.72,17.2,1,29.7,4.8,1,0,6.1,1,0
C117366,18,118,Auto,4,Courtier,Annuel,564.22,6.4,3,11.2,5.1,0,1,8.8,1,0
C117367,32,50,Habitation,1,Agence,Mensuel,474.41,14.7,0,,,0,4,6.2,0,1
C117368,54,34,Santé,3,Site web direct,Mensuel,238.41,7.8,1,18.9,5.6,1,2,5.2,0,1
C117369,26,69,Auto,3,Agence,Annuel,529.96,15.0,1,22.7,8.2,0,0,5.0,0,0
C117370,51,108,Auto,2,Site web direct,Mensuel,415.75,2.3,0,,,0,0,9.0,1,0
C117371,24,7,Multi-garanties,2,Site web direct,Mensuel,668.17,2.2,0,,,0,2,6.3,1,0
C117372,45,70,Santé,2,Agence,Mensuel,510.32,8.9,2,31.4,5.8,0,0,2.8,0,1
C117373,69,36,Santé,4,Site web direct,Mensuel,699.3,-3.3,4,30.5,5.2,0,0,1.6,1,0
C117374,57,51,Auto+Habitation,1,Agence,Trimestriel,314.67,10.2,0,,,1,0,3.0,1,0
C117375,18,114,Santé,2,Courtier,Mensuel,621.79,19.8,1,25.7,6.7,0,0,6.7,0,0
C117376,58,38,Santé,1,Site web direct,Mensuel,179.38,-5.0,1,29.4,6.7,0,0,5.5,1,1
C117377,72,14,Habitation,4,Comparateur en ligne,Annuel,259.52,-2.8,1,29.6,7.6,0,1,6.6,1,0
C117378,87,10,Habitation,1,Site web direct,Trimestriel,266.56,3.0,0,,,1,0,2.4,1,0
C117379,52,112,Auto,1,Site web direct,Mensuel,215.48,-2.5,2,23.5,8.2,1,1,6.9,0,0
C117380,25,47,Santé,2,Comparateur en ligne,Annuel,150.0,11.8,2,8.6,7.4,2,1,9.9,1,0
C117381,52,38,Santé,4,Agence,Annuel,836.74,-2.3,1,13.0,6.8,0,1,7.3,1,0
C117382,69,103,Auto,2,Site web direct,Mensuel,662.35,7.1,0,,,0,0,5.6,0,0
C117383,42,20,Auto+Habitation,1,Courtier,Trimestriel,871.28,4.8,0,,,0,1,6.0,0,0
C117384,61,20,Auto,1,Agence,Annuel,150.0,-1.6,0,,,1,1,7.2,1,0
C117385,32,127,Santé,4,Conseiller téléphonique,Mensuel,514.39,3.2,0,,,0,0,7.8,0,0
C117386,51,18,Auto,2,Conseiller téléphonique,Mensuel,611.89,0.0,1,19.3,8.0,0,1,8.3,0,0
C117387,18,12,Multi-garanties,1,Conseiller téléphonique,Annuel,518.56,11.3,4,37.6,8.5,0,0,3.9,0,0
C117388,31,126,Auto,4,Comparateur en ligne,Mensuel,415.35,1.8,1,10.1,7.9,0,1,9.9,1,0
C117389,45,68,Auto,2,Site web direct,Mensuel,1115.51,2.0,0,,,3,1,2.8,0,1
C117390,40,36,Auto,2,Conseiller téléphonique,Mensuel,314.42,3.2,0,,,0,1,7.1,1,0
C117391,25,168,Habitation,1,Conseiller téléphonique,Trimestriel,1291.16,3.5,0,,,2,0,4.4,0,0
C117392,38,25,Santé,2,Comparateur en ligne,Trimestriel,276.88,10.5,1,10.2,7.7,0,1,6.8,1,0
C117393,50,58,Auto,3,Courtier,Mensuel,765.04,8.2,0,,,0,0,6.4,1,0
C117394,44,53,Auto+Habitation,3,Comparateur en ligne,Annuel,484.09,16.6,1,40.7,6.8,0,1,8.3,0,0
C117395,46,105,Auto,1,Comparateur en ligne,Mensuel,1249.32,6.6,0,,,1,1,7.1,0,0
C117396,56,20,Multi-garanties,2,Courtier,Annuel,231.46,7.6,0,,,1,1,3.8,1,0
C117397,40,126,Habitation,1,Courtier,Mensuel,949.66,18.7,0,,,0,1,8.3,0,0
C117398,65,156,Santé,2,Agence,Mensuel,517.68,0.4,4,4.7,7.1,0,2,6.4,0,0
C117399,30,93,Auto+Habitation,2,Courtier,Mensuel,564.61,6.7,0,,,1,0,6.3,1,0
C117400,74,22,Auto+Habitation,1,Courtier,Trimestriel,193.19,-4.8,0,,,0,0,3.5,1,0
C117401,62,45,Auto+Habitation,4,Courtier,Mensuel,379.17,8.7,0,,,0,0,7.7,1,0
C117402,40,53,Habitation,3,Courtier,Mensuel,643.55,-3.4,1,14.3,8.6,1,0,9.4,1,0
C117403,41,52,Santé,1,Courtier,Mensuel,250.05,0.4,0,,,0,0,7.8,0,0
C117404,48,9,Auto,1,Agence,Annuel,921.59,13.7,0,,,0,3,8.0,0,0
C117405,54,64,Santé,1,Conseiller téléphonique,Mensuel,264.65,9.4,1,10.8,6.4,0,2,4.4,0,0
C117406,61,48,Habitation,1,Site web direct,Annuel,450.28,6.7,2,20.5,4.8,3,1,2.8,0,1
C117407,25,34,Auto,1,Agence,Mensuel,211.65,9.1,1,36.4,3.9,0,2,8.0,0,0
C117408,52,37,Auto+Habitation,3,Agence,Mensuel,441.08,-3.1,0,,,0,0,3.7,0,0
C117409,18,172,Auto+Habitation,1,Agence,Annuel,731.11,12.2,1,21.0,8.2,0,0,6.8,0,0
C117410,42,93,Auto,1,Comparateur en ligne,Mensuel,527.86,18.6,2,34.5,6.7,0,0,3.7,0,0
C117411,67,8,Auto,2,Site web direct,Mensuel,446.51,2.2,0,,,0,1,3.9,1,0
C117412,24,35,Auto,3,Courtier,Mensuel,235.71,17.8,0,,,0,1,4.0,0,0
C117413,21,82,Multi-garanties,1,Agence,Mensuel,408.92,5.3,0,,,0,0,8.9,1,0
C117414,48,95,Auto,3,Agence,Annuel,265.95,10.4,1,26.4,8.2,1,0,7.4,1,0
C117415,66,51,Santé,1,Conseiller téléphonique,Mensuel,739.73,10.7,0,,,2,0,8.2,0,0
C117416,50,15,Auto,1,Agence,Trimestriel,1005.71,-1.1,0,,,0,0,6.8,1,0
C117417,18,14,Santé,1,Agence,Trimestriel,1066.27,1.7,2,12.4,4.6,0,1,6.4,1,0
C117418,20,63,Multi-garanties,1,Agence,Mensuel,459.4,-1.1,1,23.8,4.3,1,1,3.8,0,0
C117419,46,29,Auto,1,Conseiller téléphonique,Annuel,821.13,7.7,1,39.1,6.3,0,1,10.0,1,0
C117420,27,18,Santé,3,Agence,Mensuel,576.52,3.4,1,20.6,9.6,1,1,4.3,0,0
C117421,47,3,Santé,3,Agence,Mensuel,266.82,10.9,4,25.9,7.8,0,1,2.7,1,0
C117422,48,11,Habitation,1,Site web direct,Mensuel,357.76,-0.7,1,22.6,8.0,2,0,7.4,0,0
C117423,38,47,Auto+Habitation,2,Courtier,Annuel,1107.26,15.8,0,,,1,0,7.7,1,0
C117424,72,33,Santé,1,Comparateur en ligne,Annuel,432.39,6.6,2,40.0,4.6,0,1,5.9,1,1
C117425,54,102,Auto,1,Agence,Mensuel,473.44,-5.0,1,4.5,7.9,0,1,7.6,1,0
C117426,63,13,Auto,1,Comparateur en ligne,Trimestriel,801.09,12.7,1,30.9,3.9,1,1,6.8,1,1
C117427,59,22,Auto+Habitation,2,Comparateur en ligne,Mensuel,1086.72,-0.5,1,33.5,8.5,1,1,8.0,1,0
C117428,43,26,Auto,1,Courtier,Annuel,1220.51,-4.3,1,26.9,5.8,1,1,6.9,0,0
C117429,42,44,Auto+Habitation,3,Courtier,Mensuel,816.01,10.2,1,28.4,5.1,1,1,9.0,1,1
C117430,41,26,Auto,1,Courtier,Annuel,243.97,1.4,1,8.3,4.2,0,0,4.9,0,0
C117431,55,20,Auto+Habitation,2,Site web direct,Mensuel,796.36,5.5,0,,,0,2,7.8,1,0
C117432,35,52,Auto,3,Conseiller téléphonique,Mensuel,499.9,-2.2,1,47.7,2.7,0,2,5.8,1,0
C117433,71,42,Auto+Habitation,1,Agence,Mensuel,348.73,12.4,0,,,0,1,10.0,0,1
C117434,34,70,Multi-garanties,1,Comparateur en ligne,Annuel,790.93,2.9,0,,,1,0,5.2,1,0
C117435,48,32,Auto,2,Comparateur en ligne,Mensuel,559.5,6.4,0,,,0,0,8.7,1,0
C117436,42,89,Auto+Habitation,1,Site web direct,Mensuel,726.71,2.3,2,3.0,4.8,1,1,3.5,0,0
C117437,38,18,Auto+Habitation,3,Conseiller téléphonique,Trimestriel,334.99,10.3,1,6.9,6.5,0,1,1.4,1,0
C117438,78,63,Auto+Habitation,1,Site web direct,Annuel,318.53,0.6,0,,,1,1,5.2,1,1
C117439,38,75,Habitation,1,Site web direct,Mensuel,654.11,8.0,0,,,0,1,5.0,0,0
C117440,40,4,Auto+Habitation,1,Site web direct,Annuel,598.66,3.4,2,24.4,6.5,1,2,4.4,0,0
C117441,35,64,Multi-garanties,1,Agence,Mensuel,474.63,1.6,2,29.2,6.8,0,1,5.6,1,0
C117442,46,36,Auto,1,Site web direct,Mensuel,150.0,6.3,1,8.8,3.1,0,0,0.9,0,0
C117443,43,44,Auto+Habitation,4,Courtier,Mensuel,381.27,6.9,0,,,2,1,5.9,0,0
C117444,28,100,Auto,2,Courtier,Annuel,680.69,3.0,0,,,0,0,6.2,0,0
C117445,39,38,Auto,2,Agence,Annuel,522.3,5.1,0,,,0,1,8.2,0,0
C117446,54,17,Habitation,4,Comparateur en ligne,Annuel,361.47,14.5,1,18.6,2.7,0,1,6.4,1,0
C117447,60,60,Multi-garanties,1,Agence,Mensuel,444.86,5.0,1,13.8,8.1,0,1,6.9,1,0
C117448,45,34,Santé,1,Agence,Mensuel,246.04,4.1,0,,,1,0,4.2,0,0
C117449,46,39,Multi-garanties,1,Site web direct,Mensuel,896.66,-3.1,1,29.2,5.2,0,3,7.9,1,0
C117450,40,36,Habitation,1,Site web direct,Mensuel,1203.98,-1.8,0,,,0,3,5.3,0,0
C117451,37,68,Santé,1,Agence,Mensuel,668.87,9.2,1,16.7,8.4,0,2,6.1,0,0
C117452,31,51,Santé,2,Courtier,Trimestriel,369.44,6.2,5,16.4,8.4,0,1,10.0,0,0
C117453,22,39,Auto,1,Comparateur en ligne,Annuel,368.2,11.3,1,20.1,4.1,0,0,8.1,1,0
C117454,34,49,Auto,1,Comparateur en ligne,Trimestriel,448.4,13.5,0,,,1,0,8.0,0,0
C117455,59,18,Auto,2,Agence,Annuel,682.39,2.3,0,,,0,0,4.0,0,0
C117456,39,64,Habitation,2,Agence,Mensuel,815.79,-2.3,0,,,0,0,8.2,1,0
C117457,40,52,Santé,2,Agence,Trimestriel,189.7,2.5,1,39.8,3.9,1,0,5.7,1,0
C117458,40,109,Auto,1,Comparateur en ligne,Trimestriel,193.77,5.9,0,,,1,0,5.6,1,0
C117459,64,24,Auto,2,Courtier,Mensuel,347.85,-5.0,1,17.8,5.4,0,3,8.4,1,0
C117460,31,25,Auto+Habitation,2,Conseiller téléphonique,Annuel,503.67,2.9,0,,,0,1,3.7,1,0
C117461,49,46,Auto,3,Comparateur en ligne,Mensuel,241.58,9.6,0,,,1,2,5.0,1,0
C117462,44,38,Santé,1,Agence,Mensuel,1054.35,6.7,1,20.6,6.5,0,0,8.2,1,0
C117463,46,17,Habitation,2,Agence,Annuel,572.06,4.7,2,29.0,5.8,0,1,5.4,1,0
C117464,49,14,Auto,2,Conseiller téléphonique,Annuel,295.55,-1.5,1,12.2,7.3,0,1,2.0,0,0
C117465,46,86,Santé,1,Agence,Mensuel,747.81,1.4,0,,,1,0,5.0,0,0
C117466,57,22,Auto+Habitation,3,Agence,Mensuel,455.69,2.1,1,34.7,6.4,0,0,5.6,1,0
C117467,45,32,Santé,3,Site web direct,Mensuel,524.14,0.9,3,22.8,3.7,0,0,8.9,0,0
C117468,71,13,Santé,3,Agence,Annuel,561.8,9.5,1,28.6,1.9,0,1,9.0,0,0
C117469,46,157,Auto,1,Site web direct,Mensuel,257.37,7.9,0,,,0,0,2.3,0,0
C117470,19,23,Multi-garanties,1,Comparateur en ligne,Trimestriel,347.11,11.5,0,,,1,1,6.1,1,1
C117471,55,35,Auto+Habitation,1,Agence,Mensuel,374.18,8.6,1,16.8,5.8,0,0,8.2,1,0
C117472,51,9,Multi-garanties,3,Courtier,Annuel,795.6,0.8,0,,,1,1,2.7,1,0
C117473,45,44,Santé,2,Comparateur en ligne,Mensuel,394.47,4.0,1,6.6,5.5,0,3,7.0,0,0
C117474,41,130,Santé,1,Conseiller téléphonique,Annuel,749.49,-5.0,3,15.5,6.2,0,0,3.1,1,0
C117475,18,15,Auto+Habitation,2,Agence,Annuel,714.98,-1.7,0,,,0,0,8.3,0,0
C117476,18,46,Multi-garanties,1,Conseiller téléphonique,Mensuel,813.63,6.3,3,30.2,4.5,1,0,3.6,1,0
C117477,70,28,Multi-garanties,2,Site web direct,Mensuel,277.84,4.7,0,,,0,2,8.2,1,0
C117478,36,40,Auto,3,Courtier,Mensuel,234.1,1.6,2,49.6,5.4,0,1,8.9,1,0
C117479,59,30,Auto+Habitation,1,Conseiller téléphonique,Mensuel,448.02,1.5,0,,,0,0,3.3,1,0
C117480,21,12,Habitation,2,Site web direct,Annuel,1098.92,12.7,0,,,0,0,7.4,0,0
C117481,29,49,Auto+Habitation,1,Site web direct,Mensuel,265.76,1.5,0,,,1,1,2.6,1,0
C117482,55,71,Auto,2,Agence,Mensuel,1108.88,0.3,0,,,1,0,5.9,1,0
C117483,43,29,Santé,2,Agence,Trimestriel,678.72,3.2,1,21.2,4.8,0,0,4.8,1,0
C117484,53,85,Multi-garanties,2,Site web direct,Mensuel,958.91,6.1,1,34.0,6.3,1,0,6.0,1,0
C117485,45,86,Santé,2,Agence,Mensuel,486.47,3.0,0,,,0,0,4.6,0,0
C117486,42,71,Auto,3,Comparateur en ligne,Mensuel,631.34,0.2,0,,,0,2,3.4,1,0
C117487,35,16,Multi-garanties,1,Conseiller téléphonique,Annuel,263.89,4.2,0,,,0,0,7.6,1,0
C117488,27,59,Auto,4,Agence,Annuel,508.36,7.3,1,16.0,5.6,0,3,7.5,1,0
C117489,66,55,Multi-garanties,1,Comparateur en ligne,Mensuel,550.88,5.2,1,27.7,3.4,0,0,3.9,0,0
C117490,69,19,Auto,2,Courtier,Mensuel,382.63,6.5,0,,,0,1,6.6,1,0
C117491,29,27,Habitation,1,Comparateur en ligne,Annuel,402.1,3.2,1,20.7,7.6,0,0,3.5,1,1
C117492,28,40,Auto,2,Courtier,Annuel,592.35,-5.0,2,9.8,3.8,0,2,6.0,1,0
C117493,40,26,Auto+Habitation,2,Courtier,Mensuel,655.75,7.8,1,47.5,5.2,0,2,4.2,1,1
C117494,50,36,Santé,2,Agence,Mensuel,964.45,8.6,1,8.9,3.2,0,0,8.0,1,0
C117495,42,112,Auto,2,Comparateur en ligne,Mensuel,490.2,12.5,1,3.0,5.9,0,0,4.0,1,1
C117496,52,20,Auto+Habitation,2,Conseiller téléphonique,Annuel,357.66,6.9,1,12.1,10.0,0,2,9.7,1,0
C117497,44,20,Multi-garanties,1,Agence,Annuel,447.16,-5.0,0,,,0,2,5.5,1,0
C117498,43,81,Multi-garanties,2,Agence,Annuel,582.88,2.0,1,6.8,7.7,0,0,6.6,1,0
C117499,81,42,Auto,2,Comparateur en ligne,Annuel,444.47,11.7,2,21.9,9.1,1,1,3.3,1,0
C117500,37,45,Auto+Habitation,1,Site web direct,Annuel,784.91,2.1,1,9.5,3.6,0,0,4.8,1,0
C117501,70,32,Multi-garanties,2,Comparateur en ligne,Annuel,270.47,2.5,1,33.3,5.3,0,0,7.9,1,0
C117502,67,33,Multi-garanties,2,Conseiller téléphonique,Mensuel,560.51,6.3,1,14.3,3.8,0,2,8.1,0,0
C117503,53,37,Multi-garanties,2,Site web direct,Annuel,387.76,-0.8,0,,,0,0,7.8,1,0
C117504,18,46,Auto+Habitation,2,Site web direct,Mensuel,780.23,0.5,1,29.6,7.5,0,1,4.8,0,0
C117505,45,71,Multi-garanties,2,Site web direct,Annuel,686.41,7.1,2,13.4,7.2,0,0,6.1,1,0
C117506,37,18,Auto,2,Agence,Annuel,497.88,-4.8,1,18.3,5.2,0,0,6.3,1,0
C117507,45,22,Multi-garanties,3,Conseiller téléphonique,Annuel,980.46,7.8,1,11.6,7.2,0,0,5.3,1,0
C117508,29,82,Auto+Habitation,4,Site web direct,Mensuel,385.53,6.5,1,13.5,8.3,0,0,6.0,1,0
C117509,56,43,Habitation,2,Agence,Mensuel,323.4,-0.8,2,22.3,3.3,1,0,7.3,1,0
C117510,60,30,Habitation,2,Agence,Annuel,520.79,5.5,0,,,1,0,4.5,0,0
C117511,63,50,Habitation,1,Site web direct,Annuel,175.26,1.3,0,,,0,1,3.4,0,0
C117512,39,26,Santé,2,Courtier,Mensuel,759.75,-5.0,0,,,0,1,5.8,1,0
C117513,29,79,Auto,2,Agence,Mensuel,649.54,8.1,0,,,0,1,6.0,1,0
